"","identifier","topic_num","weight","Department","identifier1","topic_num1","weight1","Department1","source","target"
"4250","f3bz6448","topic7",0.0306233087,"Religious Studies","f3db7ztz","topic7",0.02321679456,"History",658,591
"4251","f3639pjj","topic18",0.02859210567,"Theater Studies","f3z899jj","topic18",0.1338354871,"History",370,1533
"4252","f3dz06gx","topic7",0.02266150343,"Earth Science","f3ff3qgd","topic7",0.001325452412,"Religious Studies",782,654
"4253","f3sj1hp0","topic7",0.006487580872,"Electrical and Computer Engineering","f3tx3chz","topic7",0.00271909351,"Linguistics",1376,1333
"4254","f3gh9g49","topic7",0.01419442405,"Electrical and Computer Engineering","f3hx19tm","topic7",0.004074159525,"Chemistry",875,799
"4255","f3hx19tm","topic7",0.004074159525,"Chemistry","f3nk3c07","topic7",0.01419442405,"History",951,1013
"4256","f3dv1gvh","topic25",0.02316460754,"Religious Studies","f3xp731d","topic25",0.05573078811,"Materials",771,1496
"4257","f37p8wgx","topic7",0.1233861254,"Political Science","f3w09438","topic7",0.02388629521,"Chemistry",462,1399
"4258","f3n58jj7","topic7",0.002057003523,"Sociology","f3ws8rfr","topic7",0.07909565291,"Geography",1135,1445
"4259","f31j97rs","topic25",0.001027772395,"Communication","f3x0650h","topic25",0.04253134046,"Physics",97,1454
"4260","f3gq6vzj","topic24",0.4978396302,"Anthropology","f3kk98w9","topic24",0.06964181637,"History",886,898
"4261","f3dn4352","topic25",0.000922,"Chemistry","f3vt1q71","topic25",0.001685448442,"Psychology",759,1385
"4262","f3br8qdk","topic25",0.04687666419,"Materials","f3mc8x5m","topic25",0.000927,"Chemical Engineering",649,942
"4263","f3vh5m1h","topic25",0.000901,"Earth Science","f3x63k29","topic25",0.02622306536,"Chemistry",1472,1469
"4264","f3d50k3m","topic24",0.04497821847,"Psychology","f3kd1vv4","topic24",0.01086516247,"Religious Studies",732,884
"4265","f31z42kq","topic25",0.00967207096,"History of Art and Architecture","f3kw5d6k","topic25",0.01545334417,"Religious Studies",123,915
"4266","f30p0x70","topic19",0.000374,"Education","f39s1p4z","topic19",0.000551,"Music",47,435
"4267","f39w0ckq","topic17",0.000685,"Electrical and Computer Engineering","f3g73btk","topic17",0.06790058404,"Counseling, Clinical and School Psychology",593,704
"4268","f38p5xf2","topic17",0.000197,"Chemical Engineering","f3t151kh","topic17",0.009121414069,"Chemistry",519,1274
"4269","f3np22ks","topic25",0.1047321437,"Global and International Studies","f3rv0ksk","topic25",0.002318443479,"History",1165,1204
"4270","f3j101cf","topic25",0.008926572471,"Linguistics","f3xs5sh7","topic25",0.001306458051,"Electrical and Computer Engineering",961,1505
"4271","f3g44n8g","topic25",0.001517168979,"Counseling, Clinical and School Psychology","f3qj7ffp","topic25",0.00136987614,"Psychology",847,1130
"4272","f39w0ckq","topic17",0.000685,"Electrical and Computer Engineering","f3xd0zrr","topic17",0.01949367782,"Sociology",593,1478
"4273","f3ft8j16","topic19",0.00524004847,"Electrical and Computer Engineering","f3jw8bzf","topic19",0.000389,"Electrical and Computer Engineering",830,859
"4274","f32n506j","topic19",0.000335,"Materials","f3sb43x7","topic19",0.000389,"Geography",159,1238
"4275","f35h7dgd","topic7",0.02083001082,"English","f37m064f","topic7",0.001188682865,"Geography",336,317
"4276","f3bv7dsf","topic7",0.03474377633,"Counseling, Clinical and School Psychology","f3td9vgd","topic7",0.04768154851,"Physics",655,1303
"4277","f3gf0rq4","topic17",0.000277,"Mechanical Engineering","f3wm1bk6","topic17",0.01479514287,"Computer Science - Engineering",867,1433
"4278","f3dr2sk0","topic7",0.07430258691,"Ecology, Evolution and Marine Biology","f3g44nd8","topic7",0.1128441556,"Education",766,697
"4279","f3668b8g","topic17",0.01366829798,"Latin American and Iberian Studies","f36h4fkb","topic17",0.02627836054,"East Asian Languages and Cultural Studies",374,256
"4280","f33f4mjb","topic17",0.296718773,"Education","f3c53hzt","topic17",0.000426,"English",208,522
"4281","f30863fw","topic7",0.002258661526,"Geography","f3c24tjh","topic7",0.001194284443,"Chemical Engineering",20,515
"4282","f3r20zhm","topic13",0.1416910256,"Education","f3zp447p","topic13",0.09841857468,"Electrical and Computer Engineering",1296,1558
"4283","f38c9tcb","topic19",0.00044,"Physics","f3j964kd","topic19",0.1140923454,"Political Science",506,825
"4284","f3j1012d","topic7",0.1534617557,"Geography","f3p26w9r","topic7",0.2320585816,"Political Science",954,1042
"4285","f32r3ppc","topic7",0.04499508433,"Communication","f36m351h","topic7",0.01308575812,"Philosophy",166,262
"4286","f37d2s9d","topic25",0.004729539092,"Psychological and Brain Sciences","f3t151mz","topic25",0.03456949912,"Marine Science",447,1275
"4287","f33f4pft","topic17",0.000379,"Mechanical Engineering","f3833q04","topic17",0.000507,"Chemical Engineering",214,342
"4288","f3542krc","topic7",0.00061,"French","f3f769nr","topic7",0.03817410632,"Chicana and Chicano Studies",307,644
"4289","f3833q04","topic7",0.01250868704,"Chemical Engineering","f3vm49cx","topic7",0.00196148075,"Religious Studies",486,1373
"4290","f3nc5z90","topic9",0.05238772393,"Chemistry","f3sb43p3","topic9",0.03126429857,"Chemical Engineering",1146,1234
"4291","f3125qr7","topic7",0.001291675181,"Global and International Studies","f3t153fj","topic7",0.01169192664,"Political Science",67,1280
"4292","f37d2s8z","topic17",0.08502881888,"Counseling, Clinical and School Psychology","f3qj7f8f","topic17",0.000332,"Mechanical Engineering",446,1127
"4293","f3dv1h32","topic17",0.03357749338,"Music","f3rj4gk2","topic17",0.000114,"Economics",776,1189
"4294","f3j38qn1","topic25",0.00118144189,"Classics","f3pc30j3","topic25",0.07279250725,"Chemical Engineering",964,1061
"4295","f30p0x4n","topic25",0.01578637839,"English","f3j964hh","topic25",0.1211699149,"Chemical Engineering",44,823
"4296","f3542kqx","topic7",0.02035589552,"Electrical and Computer Engineering","f3ff3q95","topic7",0.4277715633,"Communication",306,652
"4297","f31g0jcg","topic19",0.06603693236,"History","f3cr5r8c","topic19",0.000542,"Chemistry",89,552
"4298","f31j97qb","topic7",0.02722981208,"Sociology","f32v2d8b","topic7",0.2618463907,"Counseling, Clinical and School Psychology",96,73
"4299","f3057cwc","topic7",0.03489541418,"Mechanical Engineering","f3zs2tm5","topic7",0.1501769137,"Geological Sciences",13,1565
"4300","f31g0jfc","topic19",0.000244,"Mechanical Engineering","f3vm4c2q","topic19",0.000235,"Ecology, Evolution and Marine Biology",91,1377
"4301","f36971j0","topic25",0.001419079689,"Physics","f3xg9p31","topic25",0.05485722574,"Physics",379,1483
"4302","f30g3hbf","topic25",0.0454950376,"Physics","f34q7rx4","topic25",0.006682530737,"Physics",34,160
"4303","f300009t","topic7",0.004140725307,"Molecular, Cellular and Developmental Biology","f357194n","topic7",0.1491798582,"Education",7,182
"4304","f33r0qtr","topic19",0.000234,"Environmental Science and Management","f3862dm4","topic19",0.3904733262,"History",226,350
"4305","f32j68t8","topic7",0.2680188542,"Communication","f3gx48h0","topic7",0.2580977134,"Counseling, Clinical and School Psychology",154,742
"4306","f3nc5zcw","topic19",0.00038,"East Asian Languages and Cultures","f3ww7frq","topic19",0.1753338897,"Religious Studies",1148,1450
"4307","f3dv1h0q","topic25",0.02484425653,"Education","f3n29v21","topic25",0.000931,"Geological Sciences",773,982
"4308","f36d5qxg","topic7",0.199024118,"Psychology","f3cn721p","topic7",0.09574191658,"Electrical and Computer Engineering",382,547
"4309","f3fq9tsq","topic7",0.01003511055,"Computer Science - Engineering","f3gf0rms","topic7",0.1030486866,"Electrical and Computer Engineering",826,711
"4310","f3ff3qj9","topic7",0.0560676093,"Global Studies","f3v122xk","topic7",0.07427878395,"Statistics and Applied Probability",808,1341
"4311","f3fb512g","topic7",0.05422576427,"Chemistry","f3g73bv1","topic7",0.4400502688,"Psychological and Brain Sciences",803,705
"4312","f3mw2f48","topic25",0.006914020483,"Philosophy","f3v98622","topic25",0.0785506753,"Geography",1117,1357
"4313","f31834fg","topic7",0.00515055542,"Mathematics","f33r0qtr","topic7",0.07771739159,"Environmental Science and Management",76,109
"4314","f3t72fd5","topic19",0.02089725412,"Political Science","f3td9v8q","topic19",0.000378,"Mechanical Engineering",1408,1300
"4315","f3k07284","topic25",0.01601649212,"Philosophy","f3sb43p3","topic25",0.1128844736,"Chemical Engineering",1014,1234
"4316","f3hx19v2","topic25",0.02722053538,"Counseling, Clinical and School Psychology","f3tm787j","topic25",0.001006819364,"Molecular, Cellular and Developmental Biology",952,1313
"4317","f37942sq","topic19",0.000493,"Education","f3gh9hrs","topic19",0.000666,"Psychology",438,723
"4318","f3w37th6","topic25",0.07432339969,"Ecology, Evolution and Marine Biology","f3zg6qc6","topic25",0.121732959,"Materials",1494,1544
"4319","f3222rrt","topic7",0.04334336529,"Chemistry","f3qz283c","topic7",0.002057003523,"Materials",125,1151
"4320","f3j67f2r","topic25",0.1254144375,"Electrical and Computer Engineering","f3k64g7k","topic25",0.06592014266,"Education",968,875
"4321","f37w699z","topic7",0.00115089635,"Physics","f3xw4gz0","topic7",0.001166792341,"Chemistry and Biochemistry",472,1512
"4322","f3k935gn","topic25",0.009934417753,"Environmental Science and Management","f3wm1d7j","topic25",0.2745410826,"Computer Science",1028,1434
"4323","f3057d21","topic25",0.3705796011,"Geography","f3ng4ntn","topic25",0.05403802658,"Chemistry",15,1011
"4324","f3d50jzd","topic25",0.00071,"Environmental Science and Management","f3rv0ksk","topic25",0.002318443479,"History",731,1204
"4325","f3sq8xdr","topic7",0.01169192664,"Chicana and Chicano Studies","f3x0651z","topic7",0.1150421568,"Psychology",1383,1455
"4326","f3416v00","topic19",0.000803,"Biomolecular Science and Engineering","f3qj7ffp","topic19",0.007420297977,"Psychology",240,1130
"4327","f3dz06hc","topic25",0.0221178877,"Geological Sciences","f3m61h6q","topic25",0.05418316364,"Computer Science",783,926
"4328","f347481q","topic19",0.000476,"Education","f34b2z9v","topic19",0.08199479036,"Asian Studies",256,138
"4329","f33776xc","topic19",0.000679,"Chemistry","f3r20zbc","topic19",0.000389,"Electrical and Computer Engineering",199,1155
"4330","f3b27sg1","topic17",0.000264,"Economics","f3rv0kns","topic17",0.000272,"Electrical and Computer Engineering",606,1202
"4331","f3pc30bd","topic9",0.01395274767,"Electrical and Computer Engineering","f3xp7339","topic9",0.01786058825,"Earth Science",1200,1498
"4332","f3tx3ckv","topic25",0.07073425727,"Linguistics","f3zs2tgc","topic25",0.001049616072,"Environmental Science and Management",1447,1564
"4333","f32f7kh9","topic17",0.006322508611,"Geography","f3qr4v9s","topic17",0.000247,"Electrical and computer engineering",147,1140
"4334","f32f7n7j","topic25",0.03806034064,"Electrical and Computer Engineering","f3dj5crb","topic25",0.01025906433,"History",152,601
"4335","f38c9t7j","topic7",0.0127165316,"Electrical and Computer Engineering","f3h993bp","topic7",0.06703416928,"Education",504,763
"4336","f3cc0xp4","topic7",0.1173201062,"Anthropology","f3w66hw2","topic7",0.001946416194,"Mathematics",681,1409
"4337","f31834mq","topic15",0.1462870197,"Global and International Studies","f3wq020x","topic15",0.05125005847,"Computer Science",78,1439
"4338","f3df6pdx","topic7",0.02469982189,"Sociology","f3kp80bg","topic7",0.05187626206,"Global and International Studies",750,905
"4339","f3gq6vpz","topic7",0.001105705073,"Electrical and Computer Engineering","f3tm79xx","topic7",0.004638822694,"Materials",880,1316
"4340","f357190v","topic19",0.000402,"Counseling, Clinical and School Psychology","f3zp443w","topic19",0.000457,"English",311,1556
"4341","f3gq6vwn","topic25",0.03857479329,"Chemical Engineering","f3mp51fd","topic25",0.07097803333,"Counseling, Clinical and School Psychology",884,962
"4342","f3jm27tc","topic7",0.1164719515,"Geography","f3w37t82","topic7",0.3878261588,"Psychology",995,1400
"4343","f37w699z","topic7",0.00115089635,"Physics","f3zp44b1","topic7",0.07032786434,"Chemical Engineering",472,1561
"4344","f3nz85sr","topic13",0.004915328905,"Geography","f3qj7ffp","topic13",0.03497144333,"Psychology",1178,1130
"4345","f3ft8j16","topic24",0.00495718759,"Electrical and Computer Engineering","f3xw4gxj","topic24",0.1490426618,"Chicana and Chicano Studies",830,1511
"4346","f3p26w32","topic19",0.000679,"Statistics and Applied Probability","f3r49nxc","topic19",0.000608,"Mathematics",1183,1164
"4347","f30863gb","topic19",0.000311,"Chemistry and Biochemistry","f3gh9g2d","topic19",0.000842,"Electrical and Computer Engineering",21,720
"4348","f3154f5z","topic25",0.0249408579,"Physics","f32z13mr","topic25",0.000944,"Environmental Science and Management",72,77
"4349","f3222rzh","topic25",0.002239589338,"Feminist Studies","f38w3bh7","topic25",0.001657170295,"Film and Media Studies",129,387
"4350","f357190v","topic7",0.3056940342,"Counseling, Clinical and School Psychology","f3t43r8f","topic7",0.002108340905,"Film and Media Studies",311,1287
"4351","f300002p","topic6",0.05835138615,"Chemistry","f34b2z8d","topic6",0.01984290057,"Art History",2,137
"4352","f3513wb2","topic7",0.1149424345,"Environmental Science and Management","f3765cgr","topic7",0.01814285184,"Chemical Engineering",301,293
"4353","f3h41pmj","topic25",0.02791301334,"Communication","f3kw5d0w","topic25",0.06552271259,"Electrical and Computer Engineering",909,912
"4354","f38c9t80","topic19",0.000542,"Education","f3xs5scf","topic19",0.04081893503,"Education",505,1503
"4355","f3g15xsv","topic17",0.4808440108,"Education","f3sj1hrw","topic17",0.01325267677,"Materials",841,1251
"4356","f3c82769","topic7",0.03017993175,"Chemical Engineering","f3j964kd","topic7",0.07543548468,"Political Science",675,825
"4357","f3348h9c","topic19",0.000393,"History","f3pc30kj","topic19",0.01111701631,"Physics",189,1062
"4358","f3610xf0","topic19",0.08370058661,"Religious Studies","f3ww7frq","topic19",0.1753338897,"Religious Studies",361,1450
"4359","f34j0c20","topic7",0.01301020743,"Communication","f3s180gk","topic7",0.01028002561,"Materials",270,1214
"4360","f32j68st","topic8",0.00907022338,"Mathematics","f3dz06fg","topic8",0.4473987856,"Counseling, Clinical and School Psychology",153,629
"4361","f33r0qtr","topic7",0.07771739159,"Environmental Science and Management","f34b2zhj","topic7",0.3549475525,"Education",226,141
"4362","f3ft8j50","topic25",0.2404087194,"Computer Science","f3n877zj","topic25",0.09297977564,"Psychology",832,996
"4363","f3kp80bg","topic25",0.06857408661,"Global and International Studies","f3kw5d71","topic25",0.0908993561,"Environmental Science and Management",1053,916
"4364","f35h7dc2","topic25",0.09454535713,"Geography","f3v9868r","topic25",0.05707062651,"Physics",333,1360
"4365","f3hx19tm","topic7",0.004074159525,"Chemistry","f3x63jwn","topic7",0.00234215716,"History",951,1467
"4366","f36m34z6","topic25",0.000897,"Education","f38k777t","topic25",0.1884668336,"Mechanical Engineering",397,371
"4367","f34b2zhj","topic25",0.03477760198,"Education","f3qz282x","topic25",0.002053354607,"Molecular, Cellular and Developmental Biology",264,1150
"4368","f3kh0kf3","topic26",0.07542831385,"Geography, Joint Program SDSU","f3rv0kns","topic26",0.000241,"Electrical and Computer Engineering",1040,1202
"4369","f32r3pvm","topic26",0.000145,"Computer Science","f38050p4","topic26",0.000248,"Religious Studies",169,335
"4370","f3h70csq","topic7",0.008752718364,"Comparative Literature","f3mp51fd","topic7",0.2990882291,"Counseling, Clinical and School Psychology",911,962
"4371","f308638n","topic7",0.004505429765,"Biomolecular Science and Engineering","f3st7mr5","topic7",0.001643481887,"Chemistry",17,1263
"4372","f33b5x41","topic9",0.2701868642,"Materials Engineering","f3sx6bd1","topic9",0.04131644663,"Biomolecular Science and Engineering",201,1273
"4373","f32z13gz","topic7",0.1639639579,"Counseling, Clinical and School Psychology","f3v122ss","topic7",0.07806456207,"Education, Joint Program Cal Poly SLO",178,1339
"4374","f3jq0xzq","topic25",0.006874331496,"English","f3zg6qc6","topic25",0.121732959,"Materials",996,1544
"4375","f3np22f0","topic7",0.210146406,"Counseling, Clinical and School Psychology","f3q23xdp","topic7",0.00247965475,"Linguistics",1163,1101
"4376","f3028phh","topic17",0.0170242594,"Global and International Studies","f3d798k8","topic17",0.000551,"Computer Science",10,587
"4377","f38w3b9j","topic7",0.2809276154,"Psychology","f3c82769","topic7",0.03017993175,"Chemical Engineering",530,524
"4378","f3fj2drx","topic25",0.07442296737,"Computer Science","f3s180kx","topic25",0.000967,"Art History",810,1215
"4379","f33f4mtx","topic25",0.0370615717,"Chemistry","f3s46q5h","topic25",0.001528911317,"Statistics and Applied Probability",213,1228
"4380","f31v5c4z","topic7",0.03831642814,"Music","f32j690x","topic7",0.002258661526,"Molecular, Cellular and Developmental Biology",117,60
"4381","f3br8s01","topic7",0.001581930184,"Linguistics","f3fj2gkh","topic7",0.2419714192,"Counseling, Clinical and School Psychology",650,664
"4382","f33t9f51","topic25",0.002345976798,"Mathematics","f3wh2n5w","topic25",0.01576808401,"Biomolecular Science and Engineering",231,1427
"4383","f3125qt4","topic19",0.000699,"Psychological and Brain Sciences","f3fn1446","topic19",0.000338,"Computer Science",69,665
"4384","f33n21cc","topic7",0.001422143751,"Electrical and Computer Engineering","f3qj7f9w","topic7",0.01069436465,"Computer Science",220,1128
"4385","f31834gx","topic25",0.009127265648,"Mathematics","f3d21vrs","topic25",0.09176425913,"Chemistry and Biochemistry",77,577
"4386","f3pk0d4m","topic25",0.000862,"History","f3xw4gxj","topic25",0.009629687706,"Chicana and Chicano Studies",1213,1511
"4387","f3f47m26","topic7",0.0671751459,"Political Science","f3sn06x2","topic7",0.01666678697,"English",789,1252
"4388","f3kk98q2","topic7",0.4758971875,"Counseling, Clinical and School Psychology","f3vh5ksz","topic7",0.04715295761,"Music",1045,1364
"4389","f31j97x1","topic19",0.3999115346,"Global and International Studies","f3w66hqt","topic19",0.000378,"Environmental Science and Management",100,1406
"4390","f3c827gw","topic25",0.006720029854,"Psychological and Brain Sciences","f3cz358n","topic25",0.02893276364,"Sociology",679,567
"4391","f3tb151k","topic25",0.001461062739,"Materials","f3tx3cf2","topic25",0.001167477269,"Physics",1415,1331
"4392","f3dz0687","topic25",0.00941427527,"Sociology","f3zp4467","topic25",0.000953,"Spanish and Portuguese",778,1557
"4393","f3qj7fd7","topic19",0.01026864386,"Molecular, Cellular and Developmental Biology","f3s180gk","topic19",0.00032,"Materials",1270,1214
"4394","f3057d21","topic1",0.1761998853,"Geography","f3zc80t2","topic1",0.04889499076,"History",15,1536
"4395","f33b5x41","topic7",0.001368392473,"Materials Engineering","f3v69gps","topic7",0.07314611376,"Sociology",201,1350
"4396","f3cc0xsg","topic25",0.000958,"Education","f3m043hv","topic25",0.08786353238,"Electrical and Computer Engineering",682,919
"4397","f31j97zg","topic1",0.006451091561,"Art History","f39k486z","topic1",0.06974725435,"Anthropology",101,425
"4398","f39021pq","topic7",0.01421045251,"Linguistics","f3vt1q8g","topic7",0.02082558919,"Sociology",536,1386
"4399","f34b2z7z","topic7",0.002199844775,"Electrical and Computer Engineering","f3hm56m3","topic7",0.1436013058,"Economics",259,782
"4400","f30p0wz0","topic25",0.07553262612,"Psychology","f3862dj7","topic25",0.02139365833,"Sociology",42,348
"4401","f3c53hvg","topic25",0.02195310125,"Biomolecular Science and Engineering","f3vt1q54","topic25",0.09189554205,"Mechanical Engineering",672,1383
"4402","f38k777t","topic19",0.000306,"Mechanical Engineering","f3sf2t4w","topic19",0.07807798432,"History",517,1240
"4403","f36m34sz","topic25",0.002462975809,"Global and International Studies","f3tb14tg","topic25",0.04617966853,"Chemistry",396,1292
"4404","f3251g9b","topic7",0.001172189036,"History","f3f769gh","topic7",0.2799655359,"Psychology",133,641
"4405","f39c6vbg","topic7",0.04674686332,"Economics","f3n58jbj","topic7",0.06407342719,"Geography",563,987
"4406","f3dn430t","topic25",0.000909,"Anthropology","f3wq01w5","topic25",0.001264639353,"French",756,1436
"4407","f38913zj","topic25",0.005751749154,"Materials","f3x63k46","topic25",0.004620061137,"Political Science",499,1471
"4408","f3959fqh","topic25",0.06646434466,"Electrical and Computer Engineering","f3tb14vx","topic25",0.02556281891,"Physics",554,1293
"4409","f39w0cdg","topic7",0.04659612197,"Spanish and Portuguese","f3k64g64","topic7",0.01117091932,"Media Arts and Technology",590,874
"4410","f3g73bmw","topic17",0.06313138291,"Sociology","f3z0368p","topic17",0.000168,"Mechanical Engineering",852,1515
"4411","f33r0qs9","topic25",0.0896222864,"Materials","f37p8wjt","topic25",0.06819245536,"Education",225,322
"4412","f32n50cs","topic7",0.07273912469,"Political Science","f3h41pk3","topic7",0.01608977493,"Biomolecular Science and Engineering",161,755
"4413","f3kh0kdn","topic7",0.1576823548,"Sociology","f3kp80bg","topic7",0.05187626206,"Global and International Studies",1039,905
"4414","f3dz069p","topic19",0.000361,"Materials","f3f47m8w","topic19",0.000253,"Electrical and Computer Engineering",779,639
"4415","f300006g","topic25",0.02638127691,"Education","f3x9288x","topic25",0.03961390571,"Music",4,1473
"4416","f3j67dxj","topic25",0.08929717141,"Mechanical Engineering","f3ns0s04","topic25",0.001657170295,"Geography",967,1027
"4417","f300009t","topic19",0.00114441876,"Molecular, Cellular and Developmental Biology","f3m61hbh","topic19",0.000569,"Religious Studies",7,928
"4418","f3kh0kgj","topic25",0.001842665759,"Geological Sciences","f3qj7f8f","topic25",0.1709966438,"Mechanical Engineering",1041,1127
"4419","f36t0jk5","topic7",0.04306623459,"Sociology","f3qj7fhk","topic7",0.1179708442,"Communication",406,1131
"4420","f34j0c94","topic19",0.000327,"Computer Science","f3s46pzd","topic19",0.3536435531,"Film and Media Studies",275,1223
"4421","f3t151nd","topic25",0.001729722728,"Linguistics","f3zp447p","topic25",0.06414635876,"Electrical and Computer Engineering",1397,1558
"4422","f3542kpg","topic17",0.000319,"Molecular, Cellular and Developmental Biology","f3h41pcd","topic17",0.000334,"Geological Sciences",305,751
"4423","f3f18wqc","topic17",0.000338,"Media Arts and Technology","f3g73bs4","topic17",0.000262,"Religious Studies",786,703
"4424","f39z930w","topic25",0.006720029854,"Spanish and Portuguese","f3n877qd","topic25",0.1678487816,"Computer Science",599,992
"4425","f3g44n6k","topic19",0.00034,"Chemistry","f3mc8x45","topic19",0.00076,"Film and Media Studies",845,941
"4426","f3m61hfv","topic19",0.1043891444,"English","f3zp442f","topic19",0.000559,"Molecular, Cellular and Developmental Biology",1077,1555
"4427","f3xg9p2k","topic7",0.009662884679,"Materials","f3z899dr","topic7",0.3146515958,"Communication",1535,1531
"4428","f33n21h5","topic7",0.001235024145,"Latin American and Iberian Studies","f3ww7fs5","topic7",0.01278870056,"Chemical Engineering",222,1451
"4429","f39p2zrp","topic25",0.4222215253,"Computer Science","f3jd4tzw","topic25",0.001389142354,"Counseling, Clinical and School Psychology",581,831
"4430","f35t3hkk","topic25",0.04921475049,"Psychology","f3ng4nkh","topic25",0.04151225969,"Education",350,1006
"4431","f3br8q97","topic25",0.004213658987,"Communication","f3fb512g","topic25",0.02100813204,"Chemistry",646,650
"4432","f3ms3qqj","topic19",0.000476,"Geological Sciences","f3p26w9r","topic19",0.000699,"Political Science",1111,1042
"4433","f3r78c4d","topic7",0.3269966555,"Counseling, Clinical and School Psychology","f3w093w5","topic7",0.001278641452,"Art History",1306,1397
"4434","f3br8q40","topic19",0.000382,"Psychology","f3fj2dx5","topic19",0.000324,"Education",643,661
"4435","f3708180","topic25",0.1162043614,"Chemical Engineering","f3j10183","topic25",0.001044068565,"Materials",423,806
"4436","f32f7kjr","topic19",0.00114441876,"Mathematics","f3bk19g4","topic19",0.00032,"Communication",148,484
"4437","f3639mqz","topic15",0.09427329371,"Marine Science","f3tq5zg7","topic15",0.01128064796,"Spanish and Portuguese",365,1317
"4438","f32r3pmg","topic7",0.04631425915,"Molecular, Cellular and Developmental Biology","f32z13gz","topic7",0.1639639579,"Counseling, Clinical and School Psychology",164,76
"4439","f3988547","topic25",0.06876844197,"Mathematics","f3wq01z2","topic25",0.1206120553,"Electrical and Computer Engineering",560,1438
"4440","f3f47m3n","topic25",0.001842665759,"Geography, Joint Program SDSU","f3kp808k","topic25",0.001167477269,"Electrical and Computer Engineering",790,904
"4441","f3765ch6","topic7",0.1226576445,"Education - Gevirtz Graduate School","f3c53hvg","topic7",0.05885532487,"Biomolecular Science and Engineering",434,521
"4442","f32f7kch","topic7",0.00274858316,"Chemistry","f3hm56kn","topic7",0.001247179594,"Chemistry",145,781
"4443","f33776wx","topic19",0.000359,"Chemistry and Biochemistry","f3ns0s04","topic19",0.000588,"Geography",198,1027
"4444","f3fx77fh","topic19",0.05347788268,"Political Science","f3kk98pm","topic19",0.000768,"Biomolecular Science and Engineering",838,894
"4445","f3fq9wf2","topic19",0.001224441031,"Materials","f3gx48p7","topic19",0.01614071112,"Education",827,744
"4446","f3319t3r","topic19",0.000293,"Electrical and Computer Engineering","f3cr5r9t","topic19",0.02099821412,"Counseling, Clinical and School Psychology",187,553
"4447","f38k775x","topic7",0.001552851479,"Physics","f3h1304q","topic7",0.00115089635,"Materials",515,749
"4448","f3bp00zb","topic17",0.000218,"Electrical and Computer Engineering","f3t43r2r","topic17",0.000274,"Political Science",640,1283
"4449","f33r0qrv","topic7",0.03033724016,"Marine Science","f3b27sd4","topic7",0.2604319515,"Psychology",224,454
"4450","f31j97v4","topic7",0.2391767135,"Geography","f33b5x7c","topic7",0.01250868704,"Media Arts and Technology",98,92
"4451","f3q81b5t","topic7",0.001676089574,"Electrical and Computer Engineering","f3t43r8f","topic7",0.002108340905,"Film and Media Studies",1252,1287
"4452","f3h70csq","topic25",0.01534543354,"Comparative Literature","f3j101b0","topic25",0.1218500546,"Materials",911,808
"4453","f38c9tf7","topic19",0.01653323712,"Music","f3v9865d","topic19",0.08540128121,"Sociology",507,1358
"4454","f3n877rv","topic19",0.000896,"Chemistry","f3qn64q6","topic19",0.01467481168,"Geography",1138,1133
"4455","f3sq8xmf","topic25",0.005463118708,"Sociology","f3wm1bch","topic25",0.2821090806,"Physics",1385,1430
"4456","f36q1v69","topic7",0.1819905666,"Political Science","f3rj4gjm","topic7",0.002024145358,"Music",401,1188
"4457","f30k26pv","topic7",0.002364004619,"Mechanical Engineering","f3ws8r55","topic7",0.009918060863,"Geography",38,1440
"4458","f35h7d8q","topic17",0.05730238735,"Education","f3ws8rbd","topic17",0.3788061711,"Education",332,1443
"4459","f33t9fcq","topic7",0.001217228836,"Music","f3c827ff","topic7",0.01331776824,"Chemical Engineering",234,527
"4460","f3833q5c","topic19",0.02495038924,"Economics","f3g73bmw","topic19",0.08209568238,"Sociology",488,700
"4461","f3j38qh7","topic7",0.1581952433,"Geography","f3zk5dvd","topic7",0.06040082848,"Molecular, Cellular and Developmental Biology",963,1552
"4462","f32j68vq","topic25",0.144671534,"Electrical and Computer Engineering","f3s180kx","topic25",0.000967,"Art History",155,1215
"4463","f3c8277r","topic17",0.08255240191,"Communication","f3n29v1k","topic17",0.000256,"History",676,981
"4464","f3b27s7w","topic10",0.3035004568,"Education, Joint Program Cal Poly SLO","f3kh0n5b","topic10",0.07547001255,"Ecology, Evolution and Marine Biology",602,893
"4465","f3cn721p","topic25",0.04869256287,"Electrical and Computer Engineering","f3w95733","topic25",0.001991260327,"Physics",698,1413
"4466","f3m906m1","topic7",0.2864880511,"Anthropology","f3x0651z","topic7",0.1150421568,"Psychology",1081,1455
"4467","f38w3bgs","topic19",0.1668593326,"Geography","f3d798jt","topic19",0.01435486967,"Molecular, Cellular and Developmental Biology",533,586
"4468","f31z4294","topic7",0.02284274242,"Physics","f3222rzh","topic7",0.002873228373,"Feminist Studies",119,46
"4469","f3gh9hrs","topic7",0.2305349574,"Psychology","f3sf2t3f","topic7",0.2228009347,"Psychology",876,1239
"4470","f3cz35bj","topic7",0.007149103136,"Music","f3d21vrs","topic7",0.03945141196,"Chemistry and Biochemistry",720,577
"4471","f30k26rr","topic14",0.01731768972,"Comparative Literature","f3xs5scf","topic14",0.0463874125,"Education",39,1503
"4472","f33t9f51","topic7",0.08614015844,"Mathematics","f389140d","topic7",0.0198568329,"Education, Joint Program Cal Poly SLO",231,355
